client_id,client_name,source_amount,fee_pct,expected_net_amount
C016137,Client 16137,42796.57,0.02,41940.64
C016138,Client 16138,46001.15,0.02,45081.13
C016139,Client 16139,26530.96,0.02,26000.34
C016140,Client 16140,40509.34,0.02,39699.15
C016141,Client 16141,14400.97,0.02,14112.95
C016142,Client 16142,48640.10,0.02,47667.30
C016143,Client 16143,20017.60,0.02,19617.25
C016144,Client 16144,4603.77,0.02,4511.69
C016145,Client 16145,28417.34,0.02,27848.99
C016146,Client 16146,37924.10,0.02,37165.62
C016147,Client 16147,15880.42,0.02,15562.81
C016148,Client 16148,29715.20,0.02,29120.90
C016149,Client 16149,18432.20,0.02,18063.56
C016150,Client 16150,37246.75,0.02,36501.82
C016151,Client 16151,40840.31,0.02,40023.50
C016152,Client 16152,34039.08,0.02,33358.30
C016153,Client 16153,41173.23,0.02,40349.77
C016154,Client 16154,22082.46,0.02,21640.81
C016155,Client 16155,572.28,0.02,560.83
C016156,Client 16156,30826.21,0.02,30209.69
C016157,Client 16157,12840.13,0.02,12583.33
C016158,Client 16158,35068.98,0.02,34367.60
C016159,Client 16159,32521.45,0.02,31871.02
C016160,Client 16160,3601.69,0.02,3529.66
C016161,Client 16161,46621.24,0.02,45688.82
C016162,Client 16162,19338.39,0.02,18951.62
C016163,Client 16163,6126.00,0.02,6003.48
C016164,Client 16164,16778.74,0.02,16443.17
C016165,Client 16165,3643.97,0.02,3571.09
C016166,Client 16166,33264.75,0.02,32599.45
C016167,Client 16167,44890.32,0.02,43992.51
C016168,Client 16168,43478.88,0.02,42609.30
C016169,Client 16169,44068.82,0.02,43187.44
C016170,Client 16170,10960.81,0.02,10741.59
C016171,Client 16171,45726.32,0.02,44811.79
C016172,Client 16172,11500.60,0.02,11270.59
C016173,Client 16173,4779.97,0.02,4684.37
C016174,Client 16174,34267.90,0.02,33582.54
C016175,Client 16175,5532.87,0.02,5422.21
C016176,Client 16176,18880.58,0.02,18502.97
C016177,Client 16177,23688.26,0.02,23214.49
C016178,Client 16178,2034.48,0.02,1993.79
C016179,Client 16179,41299.63,0.02,40473.64
C016180,Client 16180,5241.70,0.02,5136.87
C016181,Client 16181,18008.49,0.02,17648.32
C016182,Client 16182,41764.15,0.02,40928.87
C016183,Client 16183,608.35,0.02,596.18
C016184,Client 16184,2964.67,0.02,2905.38
C016185,Client 16185,24354.82,0.02,23867.72
C016186,Client 16186,21620.42,0.02,21188.01
C016187,Client 16187,23344.26,0.02,22877.37
C016188,Client 16188,19067.61,0.02,18686.26
C016189,Client 16189,34129.19,0.02,33446.61
C016190,Client 16190,17616.09,0.02,17263.77
C016191,Client 16191,21075.20,0.02,20653.70
C016192,Client 16192,47165.40,0.02,46222.09
C016193,Client 16193,49791.46,0.02,48795.63
C016194,Client 16194,44308.49,0.02,43422.32
C016195,Client 16195,2881.26,0.02,2823.63
C016196,Client 16196,41955.44,0.02,41116.33
C016197,Client 16197,14432.75,0.02,14144.09
C016198,Client 16198,49900.53,0.02,48902.52
C016199,Client 16199,2621.66,0.02,2569.23
C016200,Client 16200,27583.26,0.02,27031.59
C016201,Client 16201,46054.92,0.02,45133.82
C016202,Client 16202,48542.85,0.02,47571.99
C016203,Client 16203,14429.41,0.02,14140.82
C016204,Client 16204,14752.16,0.02,14457.12
C016205,Client 16205,5196.39,0.02,5092.46
C016206,Client 16206,40125.54,0.02,39323.03
C016207,Client 16207,25156.09,0.02,24652.97
C016208,Client 16208,8608.33,0.02,8436.16
C016209,Client 16209,24140.42,0.02,23657.61
C016210,Client 16210,49018.27,0.02,48037.90
C016211,Client 16211,31122.04,0.02,30499.60
C016212,Client 16212,39674.44,0.02,38880.95
C016213,Client 16213,44684.64,0.02,43790.95
C016214,Client 16214,31072.17,0.02,30450.73
C016215,Client 16215,3815.45,0.02,3739.14
C016216,Client 16216,42241.13,0.02,41396.31
C016217,Client 16217,47026.50,0.02,46085.97
C016218,Client 16218,21654.49,0.02,21221.40
C016219,Client 16219,38144.98,0.02,37382.08
C016220,Client 16220,40559.85,0.02,39748.65
C016221,Client 16221,29885.51,0.02,29287.80
C016222,Client 16222,8156.24,0.02,7993.12
C016223,Client 16223,13527.05,0.02,13256.51
C016224,Client 16224,37365.96,0.02,36618.64
C016225,Client 16225,39773.93,0.02,38978.45
C016226,Client 16226,15814.32,0.02,15498.03
C016227,Client 16227,30072.84,0.02,29471.38
C016228,Client 16228,24790.17,0.02,24294.37
C016229,Client 16229,34975.24,0.02,34275.74
C016230,Client 16230,18320.34,0.02,17953.93
C016231,Client 16231,5471.80,0.02,5362.36
C016232,Client 16232,48237.65,0.02,47272.90
C016233,Client 16233,10984.96,0.02,10765.26
C016234,Client 16234,45757.97,0.02,44842.81
C016235,Client 16235,17617.07,0.02,17264.73
C016236,Client 16236,28951.18,0.02,28372.16
C016237,Client 16237,9953.78,0.02,9754.70
C016238,Client 16238,12819.34,0.02,12562.95
C016239,Client 16239,39385.04,0.02,38597.34
C016240,Client 16240,9392.13,0.02,9204.29
C016241,Client 16241,48659.75,0.02,47686.56
C016242,Client 16242,27437.90,0.02,26889.14
C016243,Client 16243,4465.76,0.02,4376.44
C016244,Client 16244,24460.77,0.02,23971.55
C016245,Client 16245,19895.32,0.02,19497.41
C016246,Client 16246,12676.44,0.02,12422.91
C016247,Client 16247,37281.60,0.02,36535.97
C016248,Client 16248,38314.06,0.02,37547.78
C016249,Client 16249,21647.40,0.02,21214.45
C016250,Client 16250,44335.53,0.02,43448.82
C016251,Client 16251,30680.47,0.02,30066.86
C016252,Client 16252,37613.91,0.02,36861.63
C016253,Client 16253,37531.62,0.02,36780.99
C016254,Client 16254,31432.76,0.02,30804.10
C016255,Client 16255,9123.09,0.02,8940.63
C016256,Client 16256,32348.98,0.02,31702.00
C016257,Client 16257,22836.35,0.02,22379.62
C016258,Client 16258,25981.68,0.02,25462.05
C016259,Client 16259,23647.43,0.02,23174.48
C016260,Client 16260,16522.61,0.02,16192.16
C016261,Client 16261,33143.71,0.02,32480.84
C016262,Client 16262,22153.38,0.02,21710.31
C016263,Client 16263,42110.56,0.02,41268.35
C016264,Client 16264,3685.85,0.02,3612.13
C016265,Client 16265,4693.99,0.02,4600.11
C016266,Client 16266,37304.67,0.02,36558.58
C016267,Client 16267,20942.81,0.02,20523.95
C016268,Client 16268,21188.87,0.02,20765.09
C016269,Client 16269,32785.22,0.02,32129.52
C016270,Client 16270,47765.66,0.02,46810.35
C016271,Client 16271,5241.47,0.02,5136.64
C016272,Client 16272,34300.52,0.02,33614.51
C016273,Client 16273,40837.61,0.02,40020.86
C016274,Client 16274,21694.16,0.02,21260.28
C016275,Client 16275,30820.90,0.02,30204.48
C016276,Client 16276,41062.19,0.02,40240.95
C016277,Client 16277,29525.61,0.02,28935.10
C016278,Client 16278,46755.54,0.02,45820.43
C016279,Client 16279,23281.48,0.02,22815.85
C016280,Client 16280,47531.24,0.02,46580.62
C016281,Client 16281,39412.26,0.02,38624.01
C016282,Client 16282,6801.39,0.02,6665.36
C016283,Client 16283,17760.19,0.02,17404.99
C016284,Client 16284,33362.30,0.02,32695.05
C016285,Client 16285,19520.26,0.02,19129.85
C016286,Client 16286,29385.89,0.02,28798.17
C016287,Client 16287,26736.30,0.02,26201.57
C016288,Client 16288,45575.84,0.02,44664.32
C016289,Client 16289,15661.63,0.02,15348.40
C016290,Client 16290,5279.06,0.02,5173.48
C016291,Client 16291,14295.98,0.02,14010.06
C016292,Client 16292,29626.53,0.02,29034.00
C016293,Client 16293,12517.12,0.02,12266.78
C016294,Client 16294,10153.76,0.02,9950.68
C016295,Client 16295,11164.21,0.02,10940.93
C016296,Client 16296,37623.90,0.02,36871.42
C016297,Client 16297,43413.26,0.02,42544.99
C016298,Client 16298,30869.30,0.02,30251.91
C016299,Client 16299,40842.35,0.02,40025.50
C016300,Client 16300,21609.08,0.02,21176.90
C016301,Client 16301,1555.68,0.02,1524.57
C016302,Client 16302,3398.79,0.02,3330.81
C016303,Client 16303,47091.60,0.02,46149.77
C016304,Client 16304,24656.81,0.02,24163.67
C016305,Client 16305,18255.02,0.02,17889.92
C016306,Client 16306,34271.59,0.02,33586.16
C016307,Client 16307,28912.93,0.02,28334.67
C016308,Client 16308,34348.78,0.02,33661.80
C016309,Client 16309,24810.84,0.02,24314.62
C016310,Client 16310,41357.75,0.02,40530.60
C016311,Client 16311,28790.37,0.02,28214.56
C016312,Client 16312,46355.63,0.02,45428.52
C016313,Client 16313,13698.76,0.02,13424.78
C016314,Client 16314,31155.32,0.02,30532.21
C016315,Client 16315,49831.23,0.02,48834.61
C016316,Client 16316,30873.86,0.02,30256.38
C016317,Client 16317,3973.30,0.02,3893.83
C016318,Client 16318,1980.34,0.02,1940.73
C016319,Client 16319,30687.45,0.02,30073.70
C016320,Client 16320,42883.93,0.02,42026.25
C016321,Client 16321,22712.24,0.02,22258.00
C016322,Client 16322,15481.22,0.02,15171.60
C016323,Client 16323,45914.87,0.02,44996.57
C016324,Client 16324,14110.80,0.02,13828.58
C016325,Client 16325,41478.67,0.02,40649.10
C016326,Client 16326,7162.73,0.02,7019.48
C016327,Client 16327,19052.61,0.02,18671.56
C016328,Client 16328,41132.75,0.02,40310.10
C016329,Client 16329,16313.78,0.02,15987.50
C016330,Client 16330,44638.37,0.02,43745.60
C016331,Client 16331,48182.03,0.02,47218.39
C016332,Client 16332,6804.19,0.02,6668.11
C016333,Client 16333,29917.05,0.02,29318.71
C016334,Client 16334,42141.49,0.02,41298.66
C016335,Client 16335,6787.54,0.02,6651.79
C016336,Client 16336,23154.76,0.02,22691.66
C016337,Client 16337,29370.31,0.02,28782.90
C016338,Client 16338,24310.67,0.02,23824.46
C016339,Client 16339,34803.23,0.02,34107.17
C016340,Client 16340,2996.75,0.02,2936.82
C016341,Client 16341,39286.11,0.02,38500.39
C016342,Client 16342,9069.26,0.02,8887.87
C016343,Client 16343,25529.06,0.02,25018.48
C016344,Client 16344,13987.03,0.02,13707.29
C016345,Client 16345,40767.42,0.02,39952.07
C016346,Client 16346,44130.22,0.02,43247.62
C016347,Client 16347,11098.54,0.02,10876.57
C016348,Client 16348,32887.00,0.02,32229.26
C016349,Client 16349,4658.46,0.02,4565.29
C016350,Client 16350,20133.10,0.02,19730.44
C016351,Client 16351,3867.00,0.02,3789.66
C016352,Client 16352,49061.90,0.02,48080.66
C016353,Client 16353,12921.16,0.02,12662.74
C016354,Client 16354,28266.38,0.02,27701.05
C016355,Client 16355,31980.32,0.02,31340.71
C016356,Client 16356,30515.01,0.02,29904.71
C016357,Client 16357,17293.38,0.02,16947.51
C016358,Client 16358,8187.09,0.02,8023.35
C016359,Client 16359,22378.52,0.02,21930.95
C016360,Client 16360,47523.92,0.02,46573.44
C016361,Client 16361,39771.11,0.02,38975.69
C016362,Client 16362,25887.50,0.02,25369.75
C016363,Client 16363,588.23,0.02,576.47
C016364,Client 16364,15737.82,0.02,15423.06
C016365,Client 16365,13238.47,0.02,12973.70
C016366,Client 16366,24594.60,0.02,24102.71
C016367,Client 16367,2828.71,0.02,2772.14
C016368,Client 16368,43041.05,0.02,42180.23
C016369,Client 16369,46322.15,0.02,45395.71
C016370,Client 16370,42113.62,0.02,41271.35
C016371,Client 16371,27959.08,0.02,27399.90
C016372,Client 16372,24258.85,0.02,23773.67
C016373,Client 16373,11867.02,0.02,11629.68
C016374,Client 16374,35943.74,0.02,35224.87
C016375,Client 16375,31279.79,0.02,30654.19
C016376,Client 16376,40546.69,0.02,39735.76
C016377,Client 16377,20896.91,0.02,20478.97
C016378,Client 16378,6504.78,0.02,6374.68
C016379,Client 16379,40828.85,0.02,40012.27
C016380,Client 16380,36831.01,0.02,36094.39
C016381,Client 16381,32392.30,0.02,31744.45
C016382,Client 16382,11666.29,0.02,11432.96
C016383,Client 16383,19580.63,0.02,19189.02
C016384,Client 16384,12987.73,0.02,12727.98
C016385,Client 16385,38589.33,0.02,37817.54
C016386,Client 16386,22650.23,0.02,22197.23
C016387,Client 16387,7373.96,0.02,7226.48
C016388,Client 16388,27206.42,0.02,26662.29
C016389,Client 16389,8091.64,0.02,7929.81
C016390,Client 16390,4303.76,0.02,4217.68
C016391,Client 16391,33029.54,0.02,32368.95
C016392,Client 16392,37340.49,0.02,36593.68
C016393,Client 16393,27910.54,0.02,27352.33
C016394,Client 16394,8854.24,0.02,8677.16
C016395,Client 16395,37844.40,0.02,37087.51
C016396,Client 16396,38901.17,0.02,38123.15
C016397,Client 16397,12273.61,0.02,12028.14
C016398,Client 16398,1030.50,0.02,1009.89
C016399,Client 16399,28435.79,0.02,27867.07
C016400,Client 16400,37697.21,0.02,36943.27
C016401,Client 16401,22813.83,0.02,22357.55
C016402,Client 16402,8662.11,0.02,8488.87
C016403,Client 16403,47766.17,0.02,46810.85
C016404,Client 16404,15024.92,0.02,14724.42
C016405,Client 16405,22027.34,0.02,21586.79
C016406,Client 16406,38506.13,0.02,37736.01
C016407,Client 16407,12655.28,0.02,12402.17
C016408,Client 16408,46627.31,0.02,45694.76
C016409,Client 16409,49125.24,0.02,48142.74
C016410,Client 16410,36143.51,0.02,35420.64
C016411,Client 16411,42240.53,0.02,41395.72
C016412,Client 16412,48056.21,0.02,47095.09
C016413,Client 16413,44573.10,0.02,43681.64
C016414,Client 16414,20802.51,0.02,20386.46
C016415,Client 16415,25409.86,0.02,24901.66
C016416,Client 16416,46580.30,0.02,45648.69
C016417,Client 16417,13980.50,0.02,13700.89
C016418,Client 16418,8208.03,0.02,8043.87
C016419,Client 16419,25968.14,0.02,25448.78
C016420,Client 16420,6793.46,0.02,6657.59
C016421,Client 16421,23112.21,0.02,22649.97
C016422,Client 16422,10935.44,0.02,10716.73
C016423,Client 16423,37826.29,0.02,37069.76
C016424,Client 16424,37800.96,0.02,37044.94
C016425,Client 16425,14836.88,0.02,14540.14
C016426,Client 16426,43833.50,0.02,42956.83
C016427,Client 16427,40420.63,0.02,39612.22
C016428,Client 16428,8457.25,0.02,8288.10
C016429,Client 16429,24096.47,0.02,23614.54
C016430,Client 16430,30243.67,0.02,29638.80
C016431,Client 16431,32075.46,0.02,31433.95
C016432,Client 16432,13279.90,0.02,13014.30
C016433,Client 16433,23935.61,0.02,23456.90
C016434,Client 16434,34058.04,0.02,33376.88
C016435,Client 16435,23547.45,0.02,23076.50
C016436,Client 16436,13536.34,0.02,13265.61
C016437,Client 16437,23088.56,0.02,22626.79
C016438,Client 16438,25081.22,0.02,24579.60
C016439,Client 16439,4089.53,0.02,4007.74
C016440,Client 16440,1299.45,0.02,1273.46
C016441,Client 16441,19146.76,0.02,18763.82
C016442,Client 16442,41640.08,0.02,40807.28
C016443,Client 16443,36218.41,0.02,35494.04
C016444,Client 16444,27323.74,0.02,26777.27
C016445,Client 16445,41403.23,0.02,40575.17
C016446,Client 16446,46475.03,0.02,45545.53
C016447,Client 16447,31931.71,0.02,31293.08
C016448,Client 16448,10758.25,0.02,10543.08
C016449,Client 16449,21409.64,0.02,20981.45
C016450,Client 16450,14923.45,0.02,14624.98
C016451,Client 16451,2420.58,0.02,2372.17
C016452,Client 16452,30564.47,0.02,29953.18
C016453,Client 16453,31682.44,0.02,31048.79
C016454,Client 16454,27517.53,0.02,26967.18
C016455,Client 16455,27783.78,0.02,27228.10
C016456,Client 16456,45392.69,0.02,44484.84
C016457,Client 16457,16952.02,0.02,16612.98
C016458,Client 16458,35102.86,0.02,34400.80
C016459,Client 16459,1843.24,0.02,1806.38
C016460,Client 16460,32272.97,0.02,31627.51
C016461,Client 16461,31272.10,0.02,30646.66
C016462,Client 16462,10853.69,0.02,10636.62
C016463,Client 16463,26902.23,0.02,26364.19
C016464,Client 16464,14845.92,0.02,14549.00
C016465,Client 16465,18834.84,0.02,18458.14
C016466,Client 16466,27172.52,0.02,26629.07
C016467,Client 16467,33717.73,0.02,33043.38
C016468,Client 16468,11797.34,0.02,11561.39
C016469,Client 16469,6970.86,0.02,6831.44
C016470,Client 16470,49667.88,0.02,48674.52
C016471,Client 16471,3308.33,0.02,3242.16
C016472,Client 16472,45439.74,0.02,44530.95
C016473,Client 16473,4401.72,0.02,4313.69
C016474,Client 16474,49577.75,0.02,48586.19
C016475,Client 16475,1818.02,0.02,1781.66
C016476,Client 16476,9379.98,0.02,9192.38
C016477,Client 16477,46797.56,0.02,45861.61
C016478,Client 16478,41713.91,0.02,40879.63
C016479,Client 16479,6030.49,0.02,5909.88
C016480,Client 16480,13432.49,0.02,13163.84
C016481,Client 16481,10767.65,0.02,10552.30
C016482,Client 16482,12880.24,0.02,12622.64
C016483,Client 16483,34929.13,0.02,34230.55
C016484,Client 16484,22900.57,0.02,22442.56
C016485,Client 16485,49327.68,0.02,48341.13
C016486,Client 16486,31617.83,0.02,30985.47
C016487,Client 16487,39634.87,0.02,38842.17
C016488,Client 16488,12430.44,0.02,12181.83
C016489,Client 16489,19230.55,0.02,18845.94
C016490,Client 16490,38946.09,0.02,38167.17
C016491,Client 16491,11614.49,0.02,11382.20
C016492,Client 16492,25730.53,0.02,25215.92
C016493,Client 16493,42509.47,0.02,41659.28
C016494,Client 16494,17091.51,0.02,16749.68
C016495,Client 16495,29078.81,0.02,28497.23
C016496,Client 16496,33648.70,0.02,32975.73
C016497,Client 16497,20536.89,0.02,20126.15
C016498,Client 16498,31696.43,0.02,31062.50
C016499,Client 16499,26271.03,0.02,25745.61
C016500,Client 16500,10513.81,0.02,10303.53
C016501,Client 16501,33804.27,0.02,33128.18
C016502,Client 16502,44597.02,0.02,43705.08
C016503,Client 16503,37543.32,0.02,36792.45
C016504,Client 16504,34530.81,0.02,33840.19
C016505,Client 16505,5274.83,0.02,5169.33
C016506,Client 16506,35241.89,0.02,34537.05
C016507,Client 16507,5000.08,0.02,4900.08
C016508,Client 16508,20400.43,0.02,19992.42
C016509,Client 16509,35710.54,0.02,34996.33
C016510,Client 16510,38854.15,0.02,38077.07
C016511,Client 16511,19901.69,0.02,19503.66
C016512,Client 16512,14093.09,0.02,13811.23
C016513,Client 16513,15805.00,0.02,15488.90
C016514,Client 16514,26074.51,0.02,25553.02
C016515,Client 16515,42935.79,0.02,42077.07
C016516,Client 16516,12505.64,0.02,12255.53
C016517,Client 16517,12215.55,0.02,11971.24
C016518,Client 16518,18922.21,0.02,18543.77
C016519,Client 16519,12349.06,0.02,12102.08
C016520,Client 16520,25807.42,0.02,25291.27
C016521,Client 16521,44979.45,0.02,44079.86
C016522,Client 16522,38265.18,0.02,37499.88
C016523,Client 16523,45267.39,0.02,44362.04
C016524,Client 16524,8313.44,0.02,8147.17
C016525,Client 16525,22355.20,0.02,21908.10
C016526,Client 16526,49700.18,0.02,48706.18
C016527,Client 16527,46608.30,0.02,45676.13
C016528,Client 16528,44232.02,0.02,43347.38
C016529,Client 16529,29044.09,0.02,28463.21
C016530,Client 16530,23633.50,0.02,23160.83
C016531,Client 16531,22829.18,0.02,22372.60
C016532,Client 16532,11847.12,0.02,11610.18
C016533,Client 16533,26647.47,0.02,26114.52
C016534,Client 16534,15647.36,0.02,15334.41
C016535,Client 16535,9056.19,0.02,8875.07
C016536,Client 16536,39272.49,0.02,38487.04
C016537,Client 16537,15693.92,0.02,15380.04
C016538,Client 16538,3068.25,0.02,3006.88
C016539,Client 16539,41547.32,0.02,40716.37
C016540,Client 16540,1997.51,0.02,1957.56
C016541,Client 16541,7040.63,0.02,6899.82
C016542,Client 16542,21651.29,0.02,21218.26
C016543,Client 16543,4509.78,0.02,4419.58
C016544,Client 16544,2719.60,0.02,2665.21
C016545,Client 16545,33223.96,0.02,32559.48
C016546,Client 16546,43492.70,0.02,42622.85
C016547,Client 16547,39226.17,0.02,38441.65
C016548,Client 16548,19390.82,0.02,19003.00
C016549,Client 16549,12259.70,0.02,12014.51
C016550,Client 16550,37203.76,0.02,36459.68
C016551,Client 16551,4435.10,0.02,4346.40
C016552,Client 16552,46776.73,0.02,45841.20
C016553,Client 16553,40695.92,0.02,39882.00
C016554,Client 16554,18812.72,0.02,18436.47
C016555,Client 16555,6574.76,0.02,6443.26
C016556,Client 16556,12835.32,0.02,12578.61
C016557,Client 16557,29340.64,0.02,28753.83
C016558,Client 16558,42933.83,0.02,42075.15
C016559,Client 16559,4593.34,0.02,4501.47
C016560,Client 16560,8827.38,0.02,8650.83
C016561,Client 16561,9137.43,0.02,8954.68
C016562,Client 16562,49885.52,0.02,48887.81
C016563,Client 16563,31772.04,0.02,31136.60
C016564,Client 16564,33854.81,0.02,33177.71
C016565,Client 16565,9504.49,0.02,9314.40
C016566,Client 16566,33197.13,0.02,32533.19
C016567,Client 16567,13044.84,0.02,12783.94
C016568,Client 16568,6077.64,0.02,5956.09
C016569,Client 16569,32045.98,0.02,31405.06
C016570,Client 16570,28867.26,0.02,28289.91
C016571,Client 16571,12834.65,0.02,12577.96
C016572,Client 16572,28727.54,0.02,28152.99
C016573,Client 16573,7495.37,0.02,7345.46
C016574,Client 16574,20794.72,0.02,20378.83
C016575,Client 16575,36560.78,0.02,35829.56
C016576,Client 16576,15983.60,0.02,15663.93
C016577,Client 16577,5225.84,0.02,5121.32
C016578,Client 16578,26601.66,0.02,26069.63
C016579,Client 16579,34990.78,0.02,34290.96
C016580,Client 16580,47853.49,0.02,46896.42
C016581,Client 16581,2824.35,0.02,2767.86
C016582,Client 16582,8894.72,0.02,8716.83
C016583,Client 16583,9097.85,0.02,8915.89
C016584,Client 16584,10666.80,0.02,10453.46
C016585,Client 16585,16239.59,0.02,15914.80
C016586,Client 16586,39026.64,0.02,38246.11
