client_id,client_name,distributed_amount,status
C009404,Client 9404,24981.40,COMPLETED
C020347,Client 20347,18843.23,COMPLETED
C011479,Client 11479,48939.07,COMPLETED
C025803,Client 25803,31617.76,COMPLETED
C020962,Client 20962,8650.54,COMPLETED
C048048,Client 48048,20302.46,COMPLETED
C047923,Client 47923,11448.56,COMPLETED
C024344,Client 24344,10754.28,COMPLETED
C041214,Client 41214,14067.75,COMPLETED
C049913,Client 49913,35149.06,COMPLETED
C004555,Client 4555,42722.94,COMPLETED
C019839,Client 19839,6844.73,COMPLETED
C041288,Client 41288,32464.29,COMPLETED
C015438,Client 15438,6137.10,COMPLETED
C014976,Client 14976,32720.72,COMPLETED
C027268,Client 27268,6758.25,COMPLETED
C031647,Client 31647,17471.71,COMPLETED
C032465,Client 32465,2424.01,COMPLETED
C007358,Client 7358,10378.01,COMPLETED
C033673,Client 33673,3953.09,COMPLETED
C049128,Client 49128,40473.87,COMPLETED
C000991,Client 991,33184.76,COMPLETED
C015172,Client 15172,38620.43,COMPLETED
C026990,Client 26990,43705.53,COMPLETED
C014961,Client 14961,39585.21,COMPLETED
C009942,Client 9942,7650.33,COMPLETED
C019032,Client 19032,8038.67,COMPLETED
C025097,Client 25097,5195.84,COMPLETED
C001689,Client 1689,12098.95,COMPLETED
C021292,Client 21292,41997.64,COMPLETED
C046685,Client 46685,29861.80,COMPLETED
C019594,Client 19594,10382.44,COMPLETED
C012571,Client 12571,27743.02,COMPLETED
C046572,Client 46572,29737.26,COMPLETED
C038174,Client 38174,12167.73,COMPLETED
C048456,Client 48456,22044.36,COMPLETED
C007178,Client 7178,46133.80,COMPLETED
C032976,Client 32976,3935.64,COMPLETED
C045238,Client 45238,21372.67,COMPLETED
C038903,Client 38903,17026.82,COMPLETED
C003805,Client 3805,9441.26,COMPLETED
C019753,Client 19753,23415.66,COMPLETED
C012033,Client 12033,17967.75,COMPLETED
C014361,Client 14361,2614.18,COMPLETED
C035125,Client 35125,11505.41,COMPLETED
C040723,Client 40723,28538.72,COMPLETED
C033889,Client 33889,18806.00,COMPLETED
C020174,Client 20174,5278.13,COMPLETED
C040728,Client 40728,7559.72,COMPLETED
C027259,Client 27259,39167.85,COMPLETED
C048518,Client 48518,7472.49,COMPLETED
C039502,Client 39502,44066.52,COMPLETED
C035771,Client 35771,25087.41,COMPLETED
C037132,Client 37132,8268.76,COMPLETED
C031538,Client 31538,21225.65,COMPLETED
C013107,Client 13107,27196.54,COMPLETED
C003400,Client 3400,6959.17,COMPLETED
C032531,Client 32531,16926.54,COMPLETED
C009995,Client 9995,42751.38,COMPLETED
C029968,Client 29968,19447.52,COMPLETED
C019090,Client 19090,27253.70,COMPLETED
C044762,Client 44762,40983.62,COMPLETED
C009150,Client 9150,1515.78,COMPLETED
C007448,Client 7448,3337.68,COMPLETED
C011121,Client 11121,40010.92,COMPLETED
C025625,Client 25625,35027.68,COMPLETED
C030639,Client 30639,21195.10,COMPLETED
C030390,Client 30390,30717.54,COMPLETED
C015562,Client 15562,23433.09,COMPLETED
C029621,Client 29621,42463.42,COMPLETED
C007532,Client 7532,20784.96,COMPLETED
C002105,Client 2105,16836.92,COMPLETED
C028385,Client 28385,868.79,COMPLETED
C033287,Client 33287,8992.20,COMPLETED
C020137,Client 20137,141.27,COMPLETED
C007596,Client 7596,16892.48,COMPLETED
C026815,Client 26815,20089.34,COMPLETED
C028476,Client 28476,5646.74,COMPLETED
C003912,Client 3912,47966.26,COMPLETED
C044007,Client 44007,9950.68,COMPLETED
C043987,Client 43987,19549.40,COMPLETED
C029056,Client 29056,40481.85,COMPLETED
C047288,Client 47288,26531.97,COMPLETED
C006346,Client 6346,30425.68,COMPLETED
C047221,Client 47221,38611.37,COMPLETED
C042325,Client 42325,35788.61,COMPLETED
C027252,Client 27252,25357.62,COMPLETED
C013597,Client 13597,14256.23,COMPLETED
C047301,Client 47301,23285.91,COMPLETED
C049784,Client 49784,27503.02,COMPLETED
C013560,Client 13560,46846.03,COMPLETED
C014692,Client 14692,34121.28,COMPLETED
C001658,Client 1658,15496.31,COMPLETED
C001031,Client 1031,46960.40,COMPLETED
C035090,Client 35090,22406.40,COMPLETED
C036217,Client 36217,22869.02,COMPLETED
C016324,Client 16324,13828.58,COMPLETED
C022799,Client 22799,6065.26,COMPLETED
C036274,Client 36274,29981.95,COMPLETED
C043582,Client 43582,14923.08,COMPLETED
C007184,Client 7184,21271.30,COMPLETED
C028089,Client 28089,30863.74,COMPLETED
C028103,Client 28103,29790.07,COMPLETED
C014495,Client 14495,10965.91,COMPLETED
C032687,Client 32687,35655.42,COMPLETED
C020134,Client 20134,42300.38,COMPLETED
C033829,Client 33829,10368.30,COMPLETED
C045903,Client 45903,35101.16,COMPLETED
C009100,Client 9100,17721.24,COMPLETED
C047061,Client 47061,9143.35,COMPLETED
C029836,Client 29836,41553.53,COMPLETED
C037681,Client 37681,20615.69,COMPLETED
C006289,Client 6289,36421.99,COMPLETED
C013547,Client 13547,34563.19,COMPLETED
C012940,Client 12940,4235.02,COMPLETED
C009283,Client 9283,2166.33,COMPLETED
C034603,Client 34603,12196.52,COMPLETED
C021965,Client 21965,38791.92,COMPLETED
C022458,Client 22458,41045.39,COMPLETED
C020625,Client 20625,40043.76,COMPLETED
C032654,Client 32654,36801.50,COMPLETED
C005915,Client 5915,45569.15,COMPLETED
C049195,Client 49195,13924.17,COMPLETED
C036589,Client 36589,5553.26,COMPLETED
C046568,Client 46568,7657.64,COMPLETED
C001201,Client 1201,26294.71,COMPLETED
C008273,Client 8273,17065.29,COMPLETED
C019111,Client 19111,46267.08,COMPLETED
C008719,Client 8719,15140.64,COMPLETED
C002337,Client 2337,22922.26,COMPLETED
C030058,Client 30058,9471.22,COMPLETED
C018419,Client 18419,33721.69,COMPLETED
C011202,Client 11202,10827.34,COMPLETED
C001982,Client 1982,22835.25,COMPLETED
C029815,Client 29815,16273.95,COMPLETED
C021995,Client 21995,13476.19,COMPLETED
C015620,Client 15620,45731.79,COMPLETED
C032996,Client 32996,37109.92,COMPLETED
C047084,Client 47084,31944.92,COMPLETED
C027717,Client 27717,44900.18,COMPLETED
C025208,Client 25208,22830.33,COMPLETED
C007159,Client 7159,23118.98,COMPLETED
C033114,Client 33114,22190.14,COMPLETED
C013634,Client 13634,47164.22,COMPLETED
C007396,Client 7396,17446.25,COMPLETED
C004566,Client 4566,23561.07,COMPLETED
C019759,Client 19759,1548.48,COMPLETED
C048814,Client 48814,48509.18,COMPLETED
C045874,Client 45874,2489.93,COMPLETED
C027119,Client 27119,30685.52,COMPLETED
C020141,Client 20141,45294.14,COMPLETED
C001462,Client 1462,4290.95,COMPLETED
C048619,Client 48619,40536.96,COMPLETED
C044805,Client 44805,44641.03,COMPLETED
C029022,Client 29022,46776.05,COMPLETED
C022242,Client 22242,13293.46,COMPLETED
C026551,Client 26551,30369.92,COMPLETED
C034004,Client 34004,14567.69,COMPLETED
C014307,Client 14307,39222.62,COMPLETED
C030628,Client 30628,3557.13,COMPLETED
C016985,Client 16985,46375.87,COMPLETED
C015895,Client 15895,5169.51,COMPLETED
C043163,Client 43163,36585.85,COMPLETED
C001167,Client 1167,30053.00,COMPLETED
C013650,Client 13650,13938.98,COMPLETED
C042548,Client 42548,30718.30,COMPLETED
C019981,Client 19981,20494.64,COMPLETED
C002024,Client 2024,29472.45,COMPLETED
C028376,Client 28376,48715.35,COMPLETED
C006387,Client 6387,37831.19,COMPLETED
C025760,Client 25760,31416.81,COMPLETED
C048550,Client 48550,31838.97,COMPLETED
C049927,Client 49927,12278.99,COMPLETED
C026030,Client 26030,2888.42,COMPLETED
C024121,Client 24121,4995.80,COMPLETED
C005285,Client 5285,12772.58,COMPLETED
C027649,Client 27649,1902.59,COMPLETED
C004277,Client 4277,26964.49,COMPLETED
C006646,Client 6646,27451.63,COMPLETED
C018629,Client 18629,32027.86,COMPLETED
C046231,Client 46231,17833.15,COMPLETED
C036597,Client 36597,18327.58,COMPLETED
C005405,Client 5405,438.67,COMPLETED
C036765,Client 36765,34619.40,COMPLETED
C021175,Client 21175,35719.25,COMPLETED
C046067,Client 46067,7056.69,COMPLETED
C026480,Client 26480,45775.89,COMPLETED
C035651,Client 35651,43429.74,COMPLETED
C003180,Client 3180,48720.34,COMPLETED
C034569,Client 34569,42603.37,COMPLETED
C002908,Client 2908,21767.99,COMPLETED
C013512,Client 13512,26399.37,COMPLETED
C023694,Client 23694,29307.96,COMPLETED
C023914,Client 23914,2538.55,COMPLETED
C000150,Client 150,18359.47,COMPLETED
C010285,Client 10285,18051.44,COMPLETED
C042835,Client 42835,17400.93,COMPLETED
C049651,Client 49651,27964.81,COMPLETED
C048996,Client 48996,44337.05,COMPLETED
C040432,Client 40432,7493.12,COMPLETED
C002755,Client 2755,44457.28,COMPLETED
C012361,Client 12361,45136.97,COMPLETED
C018148,Client 18148,32805.37,COMPLETED
C037933,Client 37933,27362.02,COMPLETED
C032281,Client 32281,27914.89,COMPLETED
C006549,Client 6549,19586.22,COMPLETED
C031615,Client 31615,44355.69,COMPLETED
C015106,Client 15106,5632.70,COMPLETED
C045466,Client 45466,12478.07,COMPLETED
C007863,Client 7863,13832.19,COMPLETED
C006190,Client 6190,14958.58,COMPLETED
C047628,Client 47628,25969.87,COMPLETED
C040853,Client 40853,28002.92,COMPLETED
C015338,Client 15338,7278.91,COMPLETED
C007537,Client 7537,21105.97,COMPLETED
C037616,Client 37616,26663.19,COMPLETED
C009734,Client 9734,31752.78,COMPLETED
C022716,Client 22716,43663.86,COMPLETED
C029894,Client 29894,28448.47,COMPLETED
C001965,Client 1965,27795.34,COMPLETED
C022503,Client 22503,28208.17,COMPLETED
C048842,Client 48842,7172.78,COMPLETED
C011571,Client 11571,22495.60,COMPLETED
C009152,Client 9152,10624.43,COMPLETED
C015987,Client 15987,20156.88,COMPLETED
C041075,Client 41075,35675.18,COMPLETED
C005592,Client 5592,26713.55,COMPLETED
C013642,Client 13642,41979.66,COMPLETED
C046621,Client 46621,1216.28,COMPLETED
C041317,Client 41317,8329.80,COMPLETED
C048482,Client 48482,27491.29,COMPLETED
C011934,Client 11934,31888.44,COMPLETED
C029395,Client 29395,5626.20,COMPLETED
C013438,Client 13438,24288.14,COMPLETED
C023802,Client 23802,45401.15,COMPLETED
C029846,Client 29846,14422.16,COMPLETED
C020270,Client 20270,39221.95,COMPLETED
C038390,Client 38390,24462.45,COMPLETED
C002297,Client 2297,359.72,COMPLETED
C025496,Client 25496,48122.70,COMPLETED
C039668,Client 39668,12355.47,COMPLETED
C014181,Client 14181,1665.49,COMPLETED
C005788,Client 5788,14175.58,COMPLETED
C017785,Client 17785,3213.47,COMPLETED
C024150,Client 24150,1687.68,COMPLETED
C045909,Client 45909,39856.76,COMPLETED
C010912,Client 10912,1573.00,COMPLETED
C017554,Client 17554,22542.30,COMPLETED
C015880,Client 15880,21557.65,COMPLETED
C017113,Client 17113,19389.08,COMPLETED
C029588,Client 29588,24265.99,COMPLETED
C003422,Client 3422,12589.63,COMPLETED
C048472,Client 48472,37460.89,COMPLETED
C044886,Client 44886,2123.44,COMPLETED
C018893,Client 18893,6133.60,COMPLETED
C034210,Client 34210,3348.03,COMPLETED
C025222,Client 25222,6104.48,COMPLETED
C005600,Client 5600,1759.54,COMPLETED
C010098,Client 10098,353.44,COMPLETED
C002676,Client 2676,16346.93,COMPLETED
C015465,Client 15465,22739.90,COMPLETED
C048988,Client 48988,32247.26,COMPLETED
C036242,Client 36242,11257.31,COMPLETED
C033501,Client 33501,13318.83,COMPLETED
C033433,Client 33433,30084.21,COMPLETED
C022760,Client 22760,5482.30,COMPLETED
C000715,Client 715,32545.87,COMPLETED
C020752,Client 20752,19255.92,COMPLETED
C038559,Client 38559,572.19,COMPLETED
C037329,Client 37329,30228.09,COMPLETED
C006481,Client 6481,138.88,COMPLETED
C039073,Client 39073,37886.79,COMPLETED
C038541,Client 38541,17790.82,COMPLETED
C038630,Client 38630,19258.09,COMPLETED
C042213,Client 42213,47577.83,COMPLETED
C004725,Client 4725,41979.06,COMPLETED
C008775,Client 8775,45881.27,COMPLETED
C000206,Client 206,24389.91,COMPLETED
C007978,Client 7978,15844.65,COMPLETED
C004085,Client 4085,46164.20,COMPLETED
C000679,Client 679,48443.72,COMPLETED
C011723,Client 11723,28281.91,COMPLETED
C030724,Client 30724,30591.33,COMPLETED
C007018,Client 7018,19149.42,COMPLETED
C003338,Client 3338,32797.88,COMPLETED
C048381,Client 48381,25188.84,COMPLETED
C035663,Client 35663,6827.00,COMPLETED
C021463,Client 21463,23139.90,COMPLETED
C005315,Client 5315,8701.31,COMPLETED
C012114,Client 12114,689.12,COMPLETED
C001831,Client 1831,46450.67,COMPLETED
C040815,Client 40815,8921.33,COMPLETED
C003937,Client 3937,20388.23,COMPLETED
C048058,Client 48058,8970.47,COMPLETED
C041798,Client 41798,17921.71,COMPLETED
C021697,Client 21697,15916.87,COMPLETED
C033984,Client 33984,18433.33,COMPLETED
C018860,Client 18860,22917.99,COMPLETED
C012943,Client 12943,2881.66,COMPLETED
C030369,Client 30369,6006.35,COMPLETED
C002766,Client 2766,21042.55,COMPLETED
C023751,Client 23751,13608.95,COMPLETED
C025084,Client 25084,25973.96,COMPLETED
C025393,Client 25393,45333.97,COMPLETED
C043790,Client 43790,28401.58,COMPLETED
C039572,Client 39572,20132.79,COMPLETED
C020224,Client 20224,43170.12,COMPLETED
C026385,Client 26385,24948.52,COMPLETED
C000672,Client 672,15381.05,COMPLETED
C030057,Client 30057,47210.81,COMPLETED
C047461,Client 47461,44066.49,COMPLETED
C049210,Client 49210,17934.17,COMPLETED
C028158,Client 28158,19166.35,COMPLETED
C015044,Client 15044,46994.62,COMPLETED
C007531,Client 7531,23839.07,COMPLETED
C024238,Client 24238,39369.76,COMPLETED
C030342,Client 30342,3163.68,COMPLETED
C015371,Client 15371,37235.59,COMPLETED
C019877,Client 19877,8350.28,COMPLETED
C016961,Client 16961,2557.62,COMPLETED
C006820,Client 6820,8126.36,COMPLETED
C009664,Client 9664,4993.79,COMPLETED
C008702,Client 8702,45860.23,COMPLETED
C040224,Client 40224,1011.80,COMPLETED
C029976,Client 29976,25141.66,COMPLETED
C021724,Client 21724,30004.80,COMPLETED
C042559,Client 42559,10988.76,COMPLETED
C045350,Client 45350,39779.95,COMPLETED
C037220,Client 37220,14247.05,COMPLETED
C009634,Client 9634,9386.49,COMPLETED
C034817,Client 34817,25768.25,COMPLETED
C015227,Client 15227,9142.38,COMPLETED
C021918,Client 21918,11778.21,COMPLETED
C043495,Client 43495,42331.10,COMPLETED
C000543,Client 543,26589.64,COMPLETED
C043174,Client 43174,1362.20,COMPLETED
C005187,Client 5187,12823.82,COMPLETED
C005019,Client 5019,30058.38,COMPLETED
C010834,Client 10834,17643.09,COMPLETED
C013927,Client 13927,31259.14,COMPLETED
C047384,Client 47384,41564.41,COMPLETED
C047980,Client 47980,33415.60,COMPLETED
C017168,Client 17168,33057.54,COMPLETED
C017640,Client 17640,14044.77,COMPLETED
C021265,Client 21265,48227.64,COMPLETED
C007212,Client 7212,670.25,COMPLETED
C032399,Client 32399,24200.93,COMPLETED
C045808,Client 45808,44308.20,COMPLETED
C005328,Client 5328,539.42,COMPLETED
C015743,Client 15743,41100.89,COMPLETED
C037820,Client 37820,45819.29,COMPLETED
C009799,Client 9799,43629.72,COMPLETED
C029906,Client 29906,14464.28,COMPLETED
C046451,Client 46451,45938.03,COMPLETED
C044142,Client 44142,5116.90,COMPLETED
C043023,Client 43023,10321.11,COMPLETED
C021217,Client 21217,40314.14,COMPLETED
C014896,Client 14896,5358.55,COMPLETED
C027527,Client 27527,5123.70,COMPLETED
C033192,Client 33192,12362.54,COMPLETED
C037839,Client 37839,31060.88,COMPLETED
C035476,Client 35476,431.28,COMPLETED
C001777,Client 1777,26704.92,COMPLETED
C041203,Client 41203,46430.28,COMPLETED
C039129,Client 39129,21208.82,COMPLETED
C030882,Client 30882,32328.31,COMPLETED
C021331,Client 21331,40228.46,COMPLETED
C007249,Client 7249,15012.26,COMPLETED
C012883,Client 12883,21739.59,COMPLETED
C011430,Client 11430,25722.64,COMPLETED
C020737,Client 20737,19980.27,COMPLETED
C026631,Client 26631,45844.56,COMPLETED
C028368,Client 28368,28156.78,COMPLETED
C005462,Client 5462,24004.31,COMPLETED
C004962,Client 4962,17131.62,COMPLETED
C021006,Client 21006,16111.85,COMPLETED
C038649,Client 38649,24515.00,COMPLETED
C049159,Client 49159,5189.36,COMPLETED
C031228,Client 31228,45252.33,COMPLETED
C001898,Client 1898,36858.12,COMPLETED
C041932,Client 41932,41055.91,COMPLETED
C034176,Client 34176,26834.68,COMPLETED
C011497,Client 11497,12696.68,COMPLETED
C030167,Client 30167,15740.32,COMPLETED
C042975,Client 42975,42514.60,COMPLETED
C018190,Client 18190,26821.24,COMPLETED
C013520,Client 13520,628.45,COMPLETED
C021764,Client 21764,15248.52,COMPLETED
C015876,Client 15876,7771.86,COMPLETED
C012641,Client 12641,44998.23,COMPLETED
C007072,Client 7072,28088.71,COMPLETED
C029447,Client 29447,27446.54,COMPLETED
C006702,Client 6702,40448.71,COMPLETED
C042431,Client 42431,47678.69,COMPLETED
C044664,Client 44664,41963.83,COMPLETED
C020074,Client 20074,7671.30,COMPLETED
C018286,Client 18286,22794.20,COMPLETED
C028854,Client 28854,4936.79,COMPLETED
C026520,Client 26520,32641.77,COMPLETED
C044864,Client 44864,32116.98,COMPLETED
C012197,Client 12197,4815.41,COMPLETED
C030259,Client 30259,48839.02,COMPLETED
C041010,Client 41010,15566.88,COMPLETED
C027519,Client 27519,18520.95,COMPLETED
C047225,Client 47225,39561.86,COMPLETED
C007972,Client 7972,30308.02,COMPLETED
C017834,Client 17834,14675.00,COMPLETED
C037454,Client 37454,27609.91,COMPLETED
C032084,Client 32084,23527.33,COMPLETED
C001615,Client 1615,42792.27,COMPLETED
C027718,Client 27718,40983.12,COMPLETED
C047570,Client 47570,46750.30,COMPLETED
C026484,Client 26484,39448.25,COMPLETED
C046780,Client 46780,47323.50,COMPLETED
C033069,Client 33069,42167.94,COMPLETED
C037090,Client 37090,36180.88,COMPLETED
C007860,Client 7860,3777.72,COMPLETED
C043633,Client 43633,30989.65,COMPLETED
C048658,Client 48658,28968.29,COMPLETED
C025157,Client 25157,13709.72,COMPLETED
C022263,Client 22263,40550.89,COMPLETED
C019104,Client 19104,43255.55,COMPLETED
C029479,Client 29479,23579.10,COMPLETED
C036044,Client 36044,45531.05,COMPLETED
C003694,Client 3694,3569.02,COMPLETED
C028656,Client 28656,17375.16,COMPLETED
C030875,Client 30875,16941.54,COMPLETED
C025848,Client 25848,1120.75,COMPLETED
C038725,Client 38725,27625.75,COMPLETED
C009012,Client 9012,44662.61,COMPLETED
C025574,Client 25574,33655.36,COMPLETED
C013905,Client 13905,35026.59,COMPLETED
C048298,Client 48298,3590.98,COMPLETED
C009656,Client 9656,32262.32,COMPLETED
C036100,Client 36100,41557.48,COMPLETED
C023277,Client 23277,37960.79,COMPLETED
C010803,Client 10803,23720.69,COMPLETED
C046561,Client 46561,31726.22,COMPLETED
C002023,Client 2023,10405.16,COMPLETED
C039980,Client 39980,6652.78,COMPLETED
C047482,Client 47482,21883.89,COMPLETED
C036833,Client 36833,2863.09,COMPLETED
C006024,Client 6024,37904.27,COMPLETED
C000094,Client 94,45051.87,COMPLETED
C014633,Client 14633,38024.56,COMPLETED
C022054,Client 22054,47534.47,COMPLETED
C043774,Client 43774,10173.04,COMPLETED
C038900,Client 38900,29213.00,COMPLETED
C017617,Client 17617,40194.19,COMPLETED
C026198,Client 26198,35200.73,COMPLETED
C032127,Client 32127,29744.00,COMPLETED
C038374,Client 38374,22613.56,COMPLETED
C043451,Client 43451,36694.35,COMPLETED
C044361,Client 44361,17895.09,COMPLETED
C031879,Client 31879,8970.15,COMPLETED
C012751,Client 12751,32212.74,COMPLETED
C018379,Client 18379,11517.26,COMPLETED
C024376,Client 24376,9178.89,COMPLETED
C003985,Client 3985,48334.58,COMPLETED
C045663,Client 45663,13908.07,COMPLETED
C005253,Client 5253,12345.92,COMPLETED
C042814,Client 42814,9127.95,COMPLETED
C027944,Client 27944,3012.31,COMPLETED
C025567,Client 25567,17662.34,COMPLETED
C009153,Client 9153,35824.86,COMPLETED
C015690,Client 15690,26673.53,COMPLETED
C012349,Client 12349,16964.18,COMPLETED
C008991,Client 8991,45089.28,COMPLETED
C005525,Client 5525,20569.46,COMPLETED
C037330,Client 37330,20932.12,COMPLETED
C022852,Client 22852,14005.71,COMPLETED
C044539,Client 44539,13144.89,COMPLETED
C032626,Client 32626,44709.67,COMPLETED
C024486,Client 24486,10959.65,COMPLETED
C020568,Client 20568,42550.65,COMPLETED
C000412,Client 412,36144.98,COMPLETED
C022169,Client 22169,21545.53,COMPLETED
C047111,Client 47111,30732.75,COMPLETED
C006855,Client 6855,28190.85,COMPLETED
C043105,Client 43105,31934.05,COMPLETED
C002939,Client 2939,41150.34,COMPLETED
C012612,Client 12612,35968.11,COMPLETED
C011242,Client 11242,22640.13,COMPLETED
C022010,Client 22010,40353.21,COMPLETED
C029875,Client 29875,39188.16,COMPLETED
C018789,Client 18789,40383.73,COMPLETED
C005717,Client 5717,18817.17,COMPLETED
C001274,Client 1274,26665.78,COMPLETED
C018448,Client 18448,29420.04,COMPLETED
C047894,Client 47894,75.01,COMPLETED
C043172,Client 43172,47588.07,COMPLETED
C007873,Client 7873,47317.61,COMPLETED
C038277,Client 38277,7219.44,COMPLETED
C019052,Client 19052,26911.41,COMPLETED
C040047,Client 40047,34052.33,COMPLETED
C043323,Client 43323,24104.42,COMPLETED
C001279,Client 1279,20780.61,COMPLETED
C023374,Client 23374,2961.90,COMPLETED
C030834,Client 30834,42944.42,COMPLETED
C025086,Client 25086,15860.96,COMPLETED
C014187,Client 14187,31370.07,COMPLETED
C020058,Client 20058,2584.78,COMPLETED
C006828,Client 6828,41577.69,COMPLETED
